index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Arab,Asian,Black,Hispanic,Latino,White
Jeremy,-0.2497712741216896,0.12170714577763476,-0.39340452028621004,0.07349820456617863,-0.23211131131214535,0.19521125927408464,0.13963676747802034,-0.0733703666041627,0.026927124006427754,-0.11388093220546593,-0.345347745561611,-0.0019353364255832418,-0.31869605425111536,-0.14507620568345894,-0.2714551202608973,-0.10879734140968794,-0.22698914823200417,-0.2748056591402347,-1.3342059095218433,-1.414421956499977,-0.49800554311194273,-1.6837091200531797,-1.1636278582831794,-1.9899414422105757
Christina,-0.31291795122819116,-0.010548477600499987,0.008541685345126598,-0.21685529275724721,-0.018005371562045198,-0.046189023874239905,-0.17928880799999325,0.043616151176439084,0.003243885205452798,-0.02175592296462616,-0.18702904396546757,-0.2195867223134065,0.15378598946107438,0.056557876461054896,0.15257715356776855,-0.05338269008458575,-0.21802581943362262,0.07137249726400319,-1.0075749357388673,-1.6797776574087284,-1.0360323117483008,-1.9439952796270572,-1.4070685734134918,-1.8135761306285705
Elmer,0.0402261305763104,-0.2631917771112801,-0.16212138404178728,-0.09153245611814421,0.0016902066917624976,0.05726816192418642,-0.8313272692427558,0.4011661363125166,0.3395172178923,-0.17996135821946557,0.004254292126488869,-0.12049499093847589,-0.5399626924277869,0.631672640486173,-0.2990406906265283,0.45796879501250753,0.2322998300255683,-0.6720075822232341,-1.882753132940881,-1.722796470494191,-0.9131642525148429,-1.7060833982200043,-1.4127662563471741,-2.1140061803979444
Timothy,0.05027420342374456,0.21830929856327855,0.1954227684275097,0.03174181696855114,-0.021420946548104596,0.09521573096572625,-0.41347646393649123,0.03420449959362711,-0.18948493040132913,0.036015395865157736,-0.11569373336947536,-0.10297818058078,0.022840963036870478,0.05369122771799859,-0.1079598409414308,-0.050490348387533066,0.014002588252780172,-0.4695190932432384,-0.9570330261968424,-1.0902925192194342,-0.13227961371834335,-1.2578202738329889,-0.6207902950489809,-1.3963459745819793
Colton,-0.12815434530625863,0.03836449371933145,-0.6123250733362914,0.38861907580835936,-0.6288590287006302,0.3175299174045557,0.3851800009864661,-0.42491992536901946,0.2963287641059813,-0.018361935835972704,0.029826244925282307,0.016335235734766817,-0.3093401420015741,-0.26188256293703177,0.3080817936311922,-0.20408404313828823,0.16656897312086244,0.3070108159472828,-1.7749660566318024,-1.4370087731607397,-0.35686727294332815,-0.824902102968399,-0.43474337807759694,-1.7122578656296161
Josiah,0.39453352007549236,0.26324386316253895,0.6565458419826296,0.3608525133655685,0.1116044633659038,0.14725974925164298,0.01379822455386775,0.24070873228285702,0.11364640839693525,-0.23593509329087475,-0.22748636303403943,-0.0278285636305856,-0.019663785090674634,0.3774521717566317,-0.34200831336915566,0.04780673723102694,0.31800722555942995,-0.004191635974521862,-2.264023624067726,-2.816339349241291,-1.867218825663288,-3.142087888199735,-2.5363208064886638,-3.010513420652529
Santiago,0.09280751609685094,-0.08216441740380694,-0.2369715047899288,-0.10273142466605428,-0.6012716781098777,-0.31815601861628157,-0.0021808614807450975,-0.5767642153795253,-0.1490627269834144,-0.31302360754449826,-0.24189293284741314,-0.3955077277358016,0.4874570161176311,-0.2926630517817111,-0.3314459639082443,-0.15205887955185418,-0.34762545851331134,-0.040574349802315564,-0.039043222987013265,-0.9954679682864153,0.19944157059279582,1.28134836735115,1.0356585362773063,-0.8508875914130268
Robin,-0.3589937632527873,-0.2884396092745912,-0.2988784952306845,-0.3889512440356976,-0.4450673122516048,-0.00585318360646973,-0.14288605128483803,-0.14989850922014164,-0.1308171603652898,-0.06252915763206357,-0.09949006484961381,0.37755754943463143,-0.029692780749377885,0.1523243783418467,-0.23262340875617168,0.0006246722102329158,-0.0344856961450046,-0.11578969482570801,-1.2890079047722502,-1.3102318510880526,-0.02120682083165974,-1.858971629299294,-1.117919842799088,-1.307769723503668
Spencer,-0.14167333725405035,0.1697081205608918,-0.2244750044802725,-0.1742984623883086,-0.6612069370074224,0.20195105238384933,-0.10482475916675339,-0.022058406600156732,0.2893846647166908,-0.06020248349134959,-0.22009641476697497,-0.024872561272290546,-0.565941959761216,-0.0099008845047433,0.03819375397297468,0.052986806449988794,0.03203481866888307,0.2846831214042171,-0.9847268961507749,-0.7402133040791202,0.0038772673205462243,-0.6561010132494539,-0.19471088589982863,-1.146629366093448
Gene,-0.09924734403548045,-0.031224453674194852,-0.36727115099369034,0.4336609222524119,0.6349733788130241,0.5340711174839039,0.4826232392252604,0.5625840611618715,0.3386695821971167,0.1821241366891688,0.3016482124600998,0.15432747047966838,-0.46904902632299966,0.15995527253280759,0.24176616001792503,0.22135265815235536,0.09935808979336398,-0.5331783513945678,-1.8133827521901469,-0.05039031060395905,-0.5072214758134098,-1.9293487319937226,-0.8667728554747675,-0.5276138853458884
David,-0.27165300307030454,0.06987728550241762,0.1045841483659182,-0.005353858552454253,0.09707938579512869,-0.10784954998868404,-0.1768350017306428,-0.08301750960712899,-0.198303888282884,-0.13528777167924197,-0.12930922880268464,0.06936081124682014,0.31983872036951466,0.05527402115746265,0.27486887128839793,-0.08192444618428667,0.1452121503504458,0.10612803549040886,-0.5861329068436176,-1.2119421159941965,-0.03270331035130082,-1.5013568343641646,-0.8273469451073222,-1.3469466155041658
Oscar,-0.4935611907175608,-0.13136141726687436,-0.12760367741675616,-1.0681751735361656e-05,-0.09157098986063195,0.1292168599034022,-0.3837035237950014,0.3252419335872685,0.42445205398031755,-0.3434355958535056,-0.133222839811393,-0.20263492148609852,0.027999649507847616,0.21062420540450186,0.17276784007743087,0.19045818194518083,-0.14201802384861045,0.7768306236673554,-1.6868848541879045,-1.6068390297911737,-0.4889875417837929,-1.7670665726192272,-0.9531549055253268,-1.728730610815323
Asher,0.13119728012189918,0.26451773057667227,-0.0224992166922424,0.1547250799411994,-0.051209003428431404,0.30001323809440483,0.2890585641671961,-0.15502202937872106,0.021415016489111646,-0.11714603572424083,-0.23872315750601414,-0.005662554658075645,0.010215370631497162,-0.25893692227623105,-0.11751301718570661,-0.24167049656244924,-0.3467936834799639,-0.06808021830594177,-0.5083419979903848,-0.8112632729192603,0.2603897515854255,-0.7083807088096074,-0.20195529133291248,-1.1743470685498054
Madison,0.36665288301631743,0.07845874968187416,-0.47058854794197297,0.33522655752015973,-0.3426506428092492,0.372228614213327,0.3184561152891764,-0.11354252069917904,0.18099687392570762,-0.03994864303402475,-0.17491360684472393,-0.17472185049452685,-0.22322015192364636,-0.15870839296465006,0.38836901466070123,-0.20207909872169397,0.1377424848790299,0.30999467233343286,-0.5161941379840935,-0.10859925728828043,0.6137809801091287,0.926297222078118,0.4567935240776227,-0.14736107385980154
Jon,-0.18309757832267687,0.11295107985582392,-0.34361136685469973,-0.08358564131013071,0.04932426136217314,-0.011619546817184906,-0.280262005045585,-0.038827091845444445,-0.006515572266691625,-0.1883482484832893,-0.10771937197963535,0.40804648914640823,-0.15328429093375182,0.2464455516170264,0.09443933516510376,0.07753463222707767,0.13591824273262043,-0.25791070738469085,-1.1379915496882693,-1.1095649616129672,-0.2565281189538386,-1.1008183721455185,-0.5231576995308853,-1.8242765229825781
Joe,-0.3389493299845947,0.3946172223848078,-0.456741320864492,0.017638352708767846,-0.2847483063777205,0.39880129206723935,-0.17540039228132667,0.129922888024986,0.16060350162268086,-0.08333202017004647,0.2593679735043386,0.5886650559640672,-0.48834058075916886,0.12391560578327303,0.11354348158204154,0.21032081614352147,0.6106918888256796,-0.48703334831397,-1.194623146246499,-1.0091003899633666,-0.2223045423764251,-1.091635632467889,-0.503387666392332,-1.5111950965127663
Jason,-0.3003471843917887,0.04359169765494201,-0.6357593904331428,-0.2525489580839397,-0.4736526142261871,0.2355526694588816,-0.003214628300468806,-0.25966559805538003,0.09143072842598556,-0.08143755592354048,-0.13253430655122622,0.19032799860922864,-0.19796495012740462,-0.11289488620764329,-0.08033893582096314,-0.13062834793257444,-0.059793446156836176,-0.02543289479339749,-1.4007801452885837,-1.5294398561635074,-0.6323127387893096,-1.769713425318703,-1.1645467212104066,-2.004215639925666
Elena,0.20410958062206175,-0.2618971343591139,0.3076396522692818,0.08882899914456223,-0.06018273642957244,-0.2940110975723299,0.12243255519268444,-0.4159109338741297,-0.43509392751255654,-0.3037638642709845,-0.2717156832148914,-0.8054381644919156,0.7028807861693379,-0.1934630203147468,0.5907975817695746,-0.27800222675799446,-0.31511482540862085,0.6464403767762708,-1.3049528832493902,-2.0156718493713317,-1.2535702346443658,-2.370070799246845,-1.8186773019447111,-2.3399242027037723
Tim,0.05746201809229897,0.12096115980332517,-0.24911229727385117,0.10259825448911342,-0.06478134709155574,0.28444652091036193,-0.046692153809580396,0.038649029358846884,0.12235763596273896,-0.09104981892295488,-0.01392083511744816,0.5558633334025535,-0.14289968539616896,0.18284641308298402,-0.026180242192765435,0.052189666328472266,0.06630976235453422,-0.29236751957034535,-0.7901160672201476,-0.4900514986139139,0.05950683316685459,-0.5819107496004073,0.042202413492193384,-1.336858184269235
Tom,0.04348665976482517,-0.02704989885973181,-0.2103899119737954,-0.327001942671174,-0.2653682906891839,0.10880980971173565,-0.45856509769139925,-0.17040983497053394,-0.19865578211247317,-0.24672092757460115,-0.005990141829820653,0.39930818236972904,-0.24724358689428577,0.24241405418776965,0.14031870938582483,0.00685681234081065,0.35955965735503437,-0.24293640923825544,-1.3727179709551698,-1.088621500675473,-0.560392299588237,-1.2102193945278459,-0.7119148732986001,-1.8267216561179338
Theresa,-0.27194751797550026,0.3828990669171023,0.5361411047658732,0.387565244378483,0.2075581933111107,0.16570879287637308,-0.12836205741685008,0.12682976046797317,0.0935861755523507,-0.246318666087419,-0.1809560605463904,-0.1230661861980517,0.41830871750732196,0.06879174226801249,0.20656282771858744,-0.13140798922399555,0.1255489966486915,0.21069673987742535,-1.7987377959865856,-1.5179343772820642,-1.0636816538485379,-2.102655548849058,-1.540142455649026,-2.2340123204426385
Herman,0.1570162441822184,-0.0188046338498804,-0.24656723988754056,-0.13433095665398204,0.4206708991572655,0.20591810245186232,-0.6637324453526864,0.3436691128959743,0.1030226060270373,0.008571043235914125,0.37076504762616974,0.5551280023728923,0.07983222730036155,0.6450298331448078,0.20259059877812746,0.39389326531524466,0.48855671569520226,-0.3435222457473474,-0.34632879062550304,-0.8383962615534611,-0.523042852325104,0.12801537426916149,0.2590427394761703,-1.6887953635929223
Kylie,0.02657338178006523,-0.12682160794231553,-0.28295900271970464,0.1384250139498651,-0.055269615986174137,0.40795466586287005,0.5237609365442252,-0.06489851891232999,0.15991389272851214,0.1757223051298591,-0.27809517199355266,-0.22840326076454312,-0.45075005949578667,-0.22344263437118503,0.19797211269570986,-0.1540007158789274,-0.5689997834488985,0.025888601986012463,-2.5457929201059497,-1.4284561576591435,-0.7724475244949125,-1.402183718440846,-1.0468294838148178,-2.1839577951024154
Ellen,-0.042603529828531585,0.46387584400810083,0.40945821345368894,0.026238119549763128,0.289958494858504,0.04480848646132926,-0.5565904468662167,0.27276129769095364,0.024915835637430446,-0.26908644676124793,-0.3978328661107827,-0.2247616030083421,-0.14601153791651883,0.26312215868512306,-0.22175627402573692,-0.015994529285813547,-0.05610315440908648,0.1255147828817193,-1.7060843379551889,-1.5245546468762294,-1.1001658470381481,-2.015330783511464,-1.807743613778724,-2.0129148041291303
Bethany,-0.033937444650837915,0.19646478554251054,-0.008160541957656834,0.30388270858520283,0.47255210562726796,0.15243594659085696,0.09765757886054308,-0.01741450329087568,-0.03000984945795233,-0.1288299073261499,-0.4074197275738241,-0.4486971721430656,-0.391851403299465,-0.09283548952681785,-0.05499494664869681,-0.3512848873006651,-0.37866010811724155,-0.2904139518825304,-1.8912447279601408,-1.7744706742089993,-0.7255126495753647,-2.1656354892031797,-1.797082694123855,-2.0504422328718013
Laura,-0.3271868482139495,0.34841578025764186,0.2395514702608755,0.020203121161398902,0.04067444534531676,-0.0610126523051909,-0.2791890944968139,0.06748179126330428,0.03628771081140639,-0.4523789939709417,-0.3861702205340996,-0.24655510119498056,0.10570240314248881,0.0819037458088473,-0.005999800379210292,-0.07166678891569983,-0.26768311632450936,0.20698682471010044,-1.691908863619177,-1.5922002376003637,-0.5937598805810166,-2.273261388721804,-1.7725190493383556,-1.8956863060559113
Frances,-0.23395817607003577,0.3380964889336815,0.7229218495094701,-0.19652779292704398,0.16435985066747913,-0.029148794181008218,-0.5740884954092212,0.31203244578646294,0.05890909686541109,-0.09867181887292345,-0.0691674615136086,-0.3069345650958559,0.3854690930056238,0.41035236110746076,-0.06794662830103228,0.22440193654343563,0.11783915514066501,0.43523031941963514,-0.9916999978099995,-0.9974610129230446,-0.7073980960575456,-1.9855750093163735,-1.7046529038776512,-1.4292406099887718
Gracie,-0.13686727888516875,-0.17476333252594994,-0.2641309519162618,-0.19584112187051403,-0.6875252665806143,-0.005632062558948459,-0.531103551006442,0.07454893811822348,0.22288267687787847,-0.17744215785009937,-0.1536004418761616,-0.058617345867103154,-0.21792338931257876,-0.09312324770282283,-0.28886946700495414,0.13678435420661017,-0.16342498714696518,0.02879911301544502,-1.1824367988105273,-0.7889868191536878,-0.36976906458031644,-1.0811969236099854,-0.3072069941570575,-1.6562960368808235
Blake,-0.20985829161221564,-0.10973077591637048,-0.4435825394857163,-0.01631425930265385,-0.504569568720281,-0.08763163074953625,0.10068770247847228,-0.411119782968659,0.08259080789938696,0.20599711088440972,0.2212385920182395,0.1893145832690898,0.010588647347723192,-0.11135374577973099,0.05313733607963418,-0.1241531227512745,0.3701488942113676,0.16636272860671453,-1.0481906983996556,-0.9840973227472584,0.037325607631913296,-0.9852966342081572,-0.3638089570020007,-1.3462500612636261
Bella,-0.06161573190611964,-0.19008474750448706,-0.07794229049801255,0.24498049879512657,-0.15656436490947787,-0.19172961423647794,0.04231591309994863,-0.2406089028525835,-0.020432555290854852,-0.13422769053915012,0.11632904550694129,-0.07857468661586378,0.5130881987489059,0.07820858360273444,0.16051205041567362,-0.12685047031044458,0.3170165850091487,0.6947593296515111,-1.7741832736222483,-1.3141735108676973,-0.3186617049942992,-1.8996627455930688,-1.0979485694059403,-1.881593661205799
Craig,-0.4238778281331526,-0.00036833139319109156,-0.6737515318543973,-0.18519316107800762,-0.18494125371927697,0.08074502859817971,0.05223666047949433,-0.1419864180372218,0.0651908065316725,0.14498750396363586,0.07532130551138867,0.3729178813444383,-0.35211991212988775,0.008562541685068675,0.3976670730840688,-0.006430698503930905,0.29178900215708814,-0.03743389196123458,-1.320728271998741,-1.5204193198332312,-0.6952033984589923,-1.6110636712401583,-0.989756997957537,-2.0696126423551826
Roy,-0.24150557923710692,0.023919658922374746,-0.009127411020164315,-0.314271951106968,-0.114320770715103,0.06332400608639617,-0.08078646193528678,0.1513184040479876,0.0355042143820873,0.009522869058122458,0.2738152857286858,0.279260107219745,-0.18534831025539197,0.4418914566963354,-0.13479271582518004,0.4099283959466989,0.33469138738339155,-0.3023493223107561,-0.6583321992535871,-0.8136523655765984,-0.6532195827948077,-1.636085843412621,-1.2616010774807125,-1.7390171999753479
Clyde,-0.0624101541239934,-0.3335136055512111,-0.46730828911533906,-0.07657430947089945,-0.14981559930588056,0.05893914803132457,-0.02808165296313729,0.21688363370164812,0.2949224544021501,-0.10385589357695736,0.028418746272297547,0.22798848903098987,-0.6754121540659153,0.21083929014064423,0.04308188873379516,0.2901790393566705,0.21562903691913185,-0.5878244322962796,-1.2598887541236945,-1.53553577334708,-0.03787823877324194,-1.7429533096393386,-1.2281115052679732,-1.3115270206955187
Madeline,-0.47861326654761654,-0.10971825345697905,-0.3444989264932602,-0.4260061657129378,-0.6738813627345637,-0.014577468995958577,-0.2511566692380413,-0.03442515409373619,0.19122421841561998,0.04722064996746037,-0.07012069745839135,-0.5629680705934438,0.04780743229949614,0.0909615863520152,-0.04239303799340097,0.028241473842339222,0.10950466151659104,0.5801674338883593,-1.887963653981419,-1.7401680401299566,-0.9213656663366238,-2.1698556605142505,-1.6185317428519181,-2.1922457910327604
Julian,0.12127881398675029,-0.007807001937939135,-0.04609026838918593,-0.10943339198816922,-0.28030422817899714,-0.18494388999145325,-0.22750339117038476,-0.30322148853575,-0.23236248234026374,-0.21848601217929134,-0.3060043512878998,-0.1746848433358746,0.4122756976784863,-0.056978768721318525,0.10823383906041809,-0.21171067082515782,-0.10222272915944103,0.5000702992287455,-1.7457799265912668,-2.0317674436326465,-0.9793297275507673,-2.3378685942967623,-1.6015244904182382,-2.549579761609577
Cassandra,-0.07819162747551316,0.07900512103632812,0.12681542146527805,-0.19241447743126852,-0.2543266472910589,-0.2850562800915427,0.47912715901546576,-0.15754261777567588,-0.058508154400535965,-0.15288844058567294,-0.07299951141456962,-0.39190281537914784,0.08653588673002256,-0.14584875605762407,-0.07500685648576302,-0.12264945599812986,-0.15861668991550923,0.1358822651840939,-1.358441269617758,-1.0731281445490943,-0.1930949743478985,-1.995725995801182,-1.6103094840741599,-1.6532484587258796
Joshua,0.34271174871797805,0.018159046521602603,-0.043668871228286076,0.29701811701457753,-0.033279773794963344,0.16427418657196852,-0.1080025145600854,-0.07070341170958258,-0.10200282092152103,-0.2555563293517151,-0.20193500563241715,-0.0349261510363227,0.004161571426279624,-0.02838898955907132,-0.016966871308556564,-0.2084334604501391,0.1463847463353213,-0.10127738014027658,-1.1640487160685196,-2.243116566086403,-0.5933300876285754,-2.539660193739163,-1.837460236033374,-2.0420670220799484
Melinda,-0.13081621450385914,0.3055667493820729,0.3804176033318997,0.06819003520979103,-0.08523507938105294,-0.15589085754191392,-0.23279206521534146,-0.07947747741690535,-0.1334529823176364,-0.2501706387522722,-0.4005292853136798,-0.43457701126415793,-0.1489660928978438,0.2596347200399009,-0.42456897694897466,-0.04602346140165656,-0.11301026702174227,-0.27010513198321257,-1.4091726669604305,-1.003491237769741,-0.28655195647699394,-1.9429718506963587,-1.4798018823590804,-1.6295853765824617
Austin,-0.31570017424991725,-0.018722343857821303,-0.6802651473345028,0.031199939040566105,-0.45205522884645977,0.19411107641482897,0.3097103816738941,-0.20902389940577476,0.09423780682590538,0.04175791911562933,-0.08167144324000587,0.16453785385632477,-0.349223569455316,-0.052117542307006,0.10664701175575864,-0.1646775813479466,0.09803419216334301,-0.07415761832033729,-0.4503286644047968,0.26431692503744053,0.4774747924400296,1.39652757008354,1.098100170514579,-0.37025973697292974
Leonardo,-0.09126486334782388,-0.11800534558447469,0.16356354596599937,0.3265643901440916,-0.33668918394537195,0.050172205621161224,0.4072979696027917,-0.23978159060990595,-0.22151467506796507,-0.21080447391147836,-0.36812033660883997,-0.523432654346657,0.735782529789013,-0.16967526328099208,-0.03785740076936438,-0.03508538302592758,-0.8388545337751953,0.35190315895101737,-1.2251261741386759,-2.048587507794271,-0.8718581312013429,-1.7513814738696063,-0.9135690806785488,-2.0048248752825555
Catherine,0.06862398757466645,0.2792174306135033,0.6143862090181255,0.15237297351793858,0.1309156302514295,-0.10514854336047165,-0.21603318880900751,-0.058907552195391406,-0.1611703226929295,-0.2710572788594716,-0.15404462929235507,-0.10766339072323897,0.7516662600966292,0.20708764178916533,0.2394642391865537,-0.05475474318304437,0.12878256900830926,0.7572557625777517,-1.5536574767027618,-1.4027883912273533,-1.0358847658165695,-2.3215459704069445,-1.840444918133907,-1.9967866485989343
Daniel,0.34928870423478664,0.11246839319092937,0.06625099027726031,0.32203688691743027,0.034019801878009584,0.1871737217999063,-0.18635811682071324,-0.21074373794982834,-0.17360840701517674,-0.1478567106394363,-0.15955201089155716,0.07753271305658534,0.11028977379331377,-0.08734788511277246,0.5608277462921671,-0.20833167107266554,0.1306123980581321,0.1516483024958847,-1.0841994720773718,-1.52152739172186,-0.15196714174337075,-1.4548988663457254,-0.5432898369166099,-1.6698443938776182
Cameron,-0.1346303859685938,-0.03049731561368972,-0.22280406284909424,-0.11511849857616482,-0.2763282098624818,-0.011043227693631546,-0.07328466382138016,-0.21248391721350213,0.21047033924643224,-0.18475887350921433,-0.09437077796524111,0.18797797335525235,-0.13593631076876772,0.12018166894210634,0.27792870303932843,-0.0802866385585747,0.3404117012905412,0.455132207585506,-1.2301275050768268,-1.058953849520176,-0.3322450522556957,-0.9723105755198468,-0.4481880762383662,-1.5563521292334506
Constance,0.023282581235921352,0.06444218253278475,0.6029205611696611,-0.15084726279868038,0.005484787759791555,-0.2960157527963271,-0.44896574164749,-0.1253689226324013,-0.10624058002183599,-0.34573947118964904,-0.28999890504712356,-0.5118884679818083,0.3363017102809226,0.3569113867595406,-0.2174868766281166,-0.006354588825616193,-0.10284879124652786,0.4872945098427958,-2.377748645704464,-2.6092238685413083,-2.4298687483550747,-3.658359130383451,-2.988044927762122,-3.356069921752121
Tyler,0.14680374719036343,0.024115149602858037,-0.8551520506789364,0.12297420623024743,-0.21384765498082126,0.4790594853812249,0.11204755355898928,-0.24811682109395186,0.09906457613086216,-0.06298215362488332,0.013742446350501493,0.4261893176866902,-0.5075160344976296,-0.1800186893933843,0.10110118249816893,-0.29762498451605757,0.18328468479083687,-0.2247462866006576,-0.919199233813228,-0.6769019698255943,0.29988583045501943,-0.39654015813411947,0.12791148746973163,-1.0369472180878998
